id,target
5797,4
5798,6
5799,6
5800,2
5801,8
5802,7
5803,4
5804,3
5805,1
5806,4
5807,1
5808,3
5809,5
5810,8
5811,2
5812,1
5813,1
5814,6
5815,1
5816,4
5817,8
5818,8
5819,1
5820,1
5821,5
5822,7
5823,3
5824,3
5825,7
5826,4
5827,2
5828,5
5829,3
5830,5
5831,5
5832,3
5833,7
5834,2
5835,2
5836,4
5837,2
5838,5
5839,5
5840,8
5841,4
5842,8
5843,4
5844,3
5845,8
5846,4
5847,8
5848,4
5849,7
5850,7
5851,2
5852,6
5853,5
5854,4
5855,4
5856,4
5857,1
5858,4
5859,8
5860,5
5861,3
5862,4
5863,3
5864,2
5865,2
5866,4
5867,4
5868,2
5869,4
5870,5
5871,6
5872,6
5873,1
5874,2
5875,4
5876,2
5877,8
5878,3
5879,5
5880,2
5881,2
5882,5
5883,4
5884,4
5885,6
5886,3
5887,2
5888,4
5889,8
5890,4
5891,4
5892,2
5893,5
5894,7
5895,1
5896,2
5897,4
5898,3
5899,1
5900,3
5901,3
5902,8
5903,6
5904,2
5905,2
5906,8
5907,4
5908,3
5909,6
5910,7
5911,4
5912,3
5913,2
5914,4
5915,8
5916,6
5917,5
5918,4
5919,1
5920,7
5921,6
5922,1
5923,3
5924,8
5925,4
5926,6
5927,3
5928,4
5929,7
5930,3
5931,1
5932,1
5933,2
5934,2
5935,4
5936,1
5937,5
5938,6
5939,6
5940,6
5941,8
5942,2
5943,1
5944,1
5945,3
5946,6
5947,6
5948,5
5949,1
5950,4
5951,4
5952,5
5953,5
5954,1
5955,7
5956,6
5957,7
5958,7
5959,5
5960,3
5961,4
5962,1
5963,8
5964,5
5965,4
5966,2
5967,7
5968,5
5969,8
5970,8
5971,5
5972,2
5973,8
5974,7
5975,1
5976,2
5977,1
5978,4
5979,6
5980,1
5981,5
5982,6
5983,4
5984,3
5985,1
5986,3
5987,3
5988,3
5989,7
5990,5
5991,2
5992,1
5993,8
5994,5
5995,2
5996,1
5997,8
5998,7
5999,1
6000,1
6001,6
6002,2
6003,1
6004,4
6005,6
6006,2
6007,3
6008,7
6009,5
6010,6
6011,7
6012,6
6013,2
6014,1
6015,5
6016,6
6017,7
6018,4
6019,5
6020,2
6021,5
6022,7
6023,2
6024,7
6025,4
6026,4
6027,1
6028,8
6029,2
6030,8
6031,6
6032,2
6033,3
6034,8
6035,6
6036,7
6037,2
6038,2
6039,5
6040,4
6041,5
6042,5
6043,7
6044,5
6045,6
6046,2
6047,3
6048,2
6049,4
6050,5
6051,3
6052,6
6053,3
6054,2
6055,1
6056,4
6057,8
6058,4
6059,1
6060,6
6061,8
6062,5
6063,5
6064,5
6065,1
6066,7
6067,5
6068,1
6069,7
6070,1
6071,4
6072,8
6073,4
6074,4
6075,6
6076,3
6077,8
6078,6
6079,1
6080,6
6081,3
6082,3
6083,8
6084,1
6085,5
6086,7
6087,3
6088,1
6089,3
6090,3
6091,2
6092,6
6093,5
6094,4
6095,5
6096,7
6097,6
6098,7
6099,1
6100,8
6101,6
6102,8
6103,3
6104,3
6105,4
6106,2
6107,3
6108,2
6109,4
6110,5
6111,1
6112,7
6113,2
6114,4
6115,2
6116,5
6117,3
6118,2
6119,7
6120,2
6121,7
6122,4
6123,7
6124,3
6125,7
6126,3
6127,3
6128,5
6129,1
6130,1
6131,7
6132,3
6133,5
6134,4
6135,2
6136,2
6137,2
6138,7
6139,2
6140,1
6141,5
6142,3
6143,6
6144,2
6145,6
6146,2
6147,6
6148,1
6149,1
6150,1
6151,5
6152,4
6153,1
6154,4
6155,3
6156,8
6157,4
6158,1
6159,6
6160,4
6161,1
6162,6
6163,1
6164,3
6165,5
6166,3
6167,2
6168,1
6169,1
6170,8
6171,6
6172,1
6173,4
6174,4
6175,1
6176,1
6177,8
6178,6
6179,2
6180,5
6181,4
6182,8
6183,4
6184,5
6185,1
6186,8
6187,3
6188,3
6189,4
6190,2
6191,2
6192,3
6193,6
6194,4
6195,3
6196,4
6197,8
6198,1
6199,5
6200,4
6201,3
6202,8
6203,2
6204,1
6205,3
6206,7
6207,6
6208,7
6209,6
6210,5
6211,6
6212,1
6213,3
6214,1
6215,5
6216,3
6217,7
6218,4
6219,7
6220,4
6221,2
6222,7
6223,6
6224,5
6225,1
6226,1
6227,2
6228,8
6229,3
6230,5
6231,7
6232,1
6233,4
6234,7
6235,1
6236,6
6237,1
6238,8
6239,1
6240,6
6241,4
6242,5
6243,7
6244,7
6245,8
6246,5
6247,6
6248,4
6249,2
6250,2
6251,1
6252,1
6253,4
6254,2
6255,1
6256,5
6257,2
6258,6
6259,2
6260,8
6261,5
6262,7
6263,1
6264,3
6265,6
6266,8
6267,5
6268,3
6269,2
6270,3
6271,4
6272,5
6273,7
6274,6
6275,2
6276,5
6277,4
6278,6
6279,4
6280,5
6281,2
6282,4
6283,5
6284,7
6285,1
6286,6
6287,4
6288,6
6289,6
6290,8
6291,5
6292,6
6293,8
6294,1
6295,2
6296,4
6297,5
6298,1
6299,7
6300,4
6301,2
6302,6
6303,5
6304,1
6305,5
6306,3
6307,6
6308,7
6309,5
6310,3
6311,1
6312,4
6313,3
6314,6
6315,5
6316,3
6317,2
6318,8
6319,7
6320,8
6321,7
6322,3
6323,5
6324,7
6325,6
6326,1
6327,1
6328,1
6329,6
6330,4
6331,7
6332,7
6333,2
6334,5
6335,3
6336,4
6337,7
6338,2
6339,7
6340,8
6341,4
6342,7
6343,6
6344,3
6345,7
6346,3
6347,6
6348,8
6349,8
6350,6
6351,4
6352,2
6353,3
6354,7
6355,7
6356,5
6357,6
6358,7
6359,2
6360,5
6361,1
6362,3
6363,4
6364,4
6365,8
6366,4
6367,5
6368,7
6369,4
6370,8
6371,1
6372,8
6373,7
6374,3
6375,8
6376,3
6377,4
6378,4
6379,2
6380,1
6381,8
6382,8
6383,3
6384,2
6385,3
6386,2
6387,8
6388,6
6389,5
6390,3
6391,5
6392,4
6393,1
6394,8
6395,5
6396,2
6397,1
6398,2
6399,3
6400,1
6401,6
6402,8
6403,2
6404,4
6405,2
6406,6
6407,5
6408,6
6409,7
6410,2
6411,5
6412,7
6413,6
6414,6
6415,1
6416,2
6417,4
6418,6
6419,6
6420,8
6421,7
6422,5
6423,8
6424,6
6425,1
6426,2
6427,8
6428,8
6429,6
6430,1
6431,7
6432,4
6433,5
6434,2
6435,7
6436,5
6437,2
6438,1
6439,7
6440,6
6441,8
6442,2
6443,5
6444,7
6445,8
6446,6
6447,1
6448,4
6449,7
6450,2
6451,7
6452,4
6453,8
6454,1
6455,3
6456,8
6457,8
6458,1
6459,1
6460,3
6461,3
6462,7
6463,1
6464,1
6465,5
6466,8
6467,6
6468,3
6469,6
6470,3
6471,8
6472,7
6473,7
6474,5
6475,4
6476,6
6477,2
6478,7
6479,1
6480,7
6481,7
6482,2
6483,1
6484,2
6485,8
6486,1
6487,4
6488,8
6489,2
6490,3
6491,3
6492,7
6493,7
6494,8
6495,4
6496,2
6497,4
6498,7
6499,8
6500,5
6501,3
6502,3
6503,1
6504,7
6505,4
6506,3
6507,7
6508,7
6509,6
6510,3
6511,3
6512,1
6513,4
6514,4
6515,2
6516,1
6517,8
6518,1
6519,1
6520,1
6521,8
6522,7
6523,5
6524,8
6525,2
6526,1
6527,2
6528,6
6529,8
6530,5
6531,8
6532,6
6533,4
6534,2
6535,4
6536,6
6537,4
6538,4
6539,6
6540,8
6541,6
6542,3
6543,3
6544,3
6545,5
6546,8
6547,5
6548,2
6549,8
6550,3
6551,4
6552,3
6553,5
6554,2
6555,8
6556,8
6557,5
6558,1
6559,8
6560,7
6561,5
6562,8
6563,6
6564,7
6565,5
6566,7
6567,4
6568,6
6569,3
6570,7
6571,1
6572,4
6573,2
6574,6
6575,2
6576,7
6577,1
6578,2
6579,2
6580,6
6581,3
6582,4
6583,2
6584,5
6585,4
6586,7
6587,1
6588,3
6589,8
6590,6
6591,5
6592,5
6593,2
6594,7
6595,4
6596,4
6597,1
6598,5
6599,3
6600,3
6601,4
6602,4
6603,8
6604,3
6605,7
6606,8
6607,3
6608,3
6609,2
6610,5
6611,6
6612,3
6613,2
6614,6
6615,8
6616,5
6617,5
6618,7
6619,7
6620,8
6621,5
6622,8
6623,6
6624,2
6625,5
6626,1
6627,1
6628,3
6629,5
6630,7
6631,2
6632,1
6633,4
6634,7
6635,5
6636,2
6637,4
6638,2
6639,6
6640,6
6641,8
6642,6
6643,8
6644,1
6645,3
6646,6
6647,1
6648,1
6649,2
6650,4
6651,3
6652,6
6653,2
6654,3
6655,7
6656,6
6657,5
6658,8
6659,1
6660,4
6661,5
6662,1
6663,7
6664,6
6665,6
6666,3
6667,1
6668,6
6669,1
6670,1
6671,5
6672,7
6673,2
6674,3
6675,7
6676,8
6677,3
6678,3
6679,3
6680,5
6681,1
6682,3
6683,1
6684,8
6685,5
6686,7
6687,6
6688,6
6689,5
6690,6
6691,1
6692,4
6693,1
6694,7
6695,3
6696,3
6697,6
6698,7
6699,8
6700,2
6701,2
6702,3
6703,8
6704,8
6705,6
6706,6
6707,2
6708,7
6709,3
6710,6
6711,5
6712,6
6713,4
6714,2
6715,2
6716,2
6717,5
6718,3
6719,6
6720,6
6721,2
6722,1
6723,4
6724,5
6725,3
6726,8
6727,6
6728,3
6729,1
6730,8
6731,4
6732,2
6733,8
6734,2
6735,7
6736,6
6737,4
6738,3
6739,5
6740,3
6741,8
6742,6
6743,8
6744,5
6745,1
6746,5
6747,4
6748,3
6749,7
6750,7
6751,3
6752,6
6753,5
6754,6
6755,8
6756,6
6757,8
6758,1
6759,4
6760,8
6761,4
6762,3
6763,1
6764,8
6765,2
6766,3
6767,2
6768,1
6769,1
6770,6
6771,3
6772,5
6773,3
6774,3
6775,1
6776,4
6777,7
6778,5
6779,4
6780,8
6781,4
6782,5
6783,3
6784,6
6785,6
6786,8
6787,2
6788,8
6789,2
6790,1
6791,1
6792,4
6793,2
6794,8
6795,8
6796,5
6797,2
6798,2
6799,5
6800,5
6801,7
6802,5
6803,7
6804,6
6805,4
6806,5
6807,5
6808,1
6809,6
6810,5
6811,8
6812,4
6813,2
6814,6
6815,6
6816,3
6817,6
6818,2
6819,7
6820,5
6821,4
6822,1
6823,3
6824,6
6825,5
6826,1
6827,3
6828,4
6829,2
6830,3
6831,6
6832,6
6833,6
6834,4
6835,2
6836,7
6837,3
6838,2
6839,5
6840,2
6841,3
6842,5
6843,8
6844,8
6845,8
6846,3
6847,7
6848,5
6849,3
6850,3
6851,5
6852,7
6853,1
6854,8
6855,7
6856,2
6857,8
6858,8
6859,5
6860,2
6861,7
6862,6
6863,6
6864,3
6865,5
6866,2
6867,5
6868,2
6869,6
6870,2
6871,8
6872,5
6873,3
6874,5
6875,5
6876,3
6877,3
6878,4
6879,5
6880,7
6881,3
6882,1
6883,2
6884,3
6885,4
6886,7
6887,6
6888,5
6889,2
6890,5
6891,4
6892,5
6893,2
6894,5
6895,8
6896,3
6897,1
6898,6
6899,3
6900,4
6901,6
6902,4
6903,6
6904,1
6905,4
6906,5
6907,4
6908,4
6909,2
6910,4
6911,7
6912,5
6913,5
6914,3
6915,6
6916,5
6917,3
6918,6
6919,2
6920,5
6921,1
6922,3
6923,8
6924,3
6925,6
6926,3
6927,8
6928,1
6929,1
6930,6
6931,7
6932,2
6933,8
6934,7
6935,7
6936,4
6937,6
6938,3
6939,5
6940,6
6941,2
6942,6
6943,3
6944,7
6945,6
6946,5
6947,4
6948,5
6949,3
6950,2
6951,5
6952,5
6953,2
6954,3
6955,5
6956,5
6957,6
6958,5
6959,4
6960,7
6961,4
6962,2
6963,3
6964,3
6965,3
6966,8
6967,4
6968,8
6969,7
6970,3
6971,2
6972,1
6973,5
6974,5
6975,6
6976,6
6977,5
6978,1
6979,7
6980,6
6981,6
6982,2
6983,7
6984,8
6985,6
6986,7
6987,4
6988,7
6989,1
6990,4
6991,6
6992,3
6993,1
6994,2
6995,6
6996,5
6997,2
6998,2
6999,5
7000,5
7001,6
7002,8
7003,3
7004,3
7005,7
7006,2
7007,7
7008,6
7009,4
7010,4
7011,2
7012,1
7013,5
7014,1
7015,5
7016,5
7017,6
7018,3
7019,5
7020,5
7021,7
7022,3
7023,6
7024,4
7025,4
7026,4
7027,1
7028,4
7029,6
7030,3
7031,1
7032,6
7033,8
7034,6
7035,6
7036,8
7037,6
7038,3
7039,5
7040,8
7041,3
7042,5
7043,6
7044,4
7045,5
7046,5
7047,4
7048,4
7049,1
7050,1
7051,2
7052,1
7053,1
7054,8
7055,7
7056,8
7057,3
7058,3
7059,6
7060,8
7061,2
7062,1
7063,7
7064,4
7065,5
7066,4
7067,8
7068,3
7069,4
7070,8
7071,5
7072,5
7073,5
7074,8
7075,7
7076,7
7077,7
7078,4
7079,4
7080,5
7081,5
7082,7
7083,2
7084,1
7085,4
7086,5
7087,5
7088,6
7089,2
7090,1
7091,4
7092,6
7093,4
7094,6
7095,1
7096,5
7097,7
7098,7
7099,1
7100,5
7101,7
7102,8
7103,8
7104,2
7105,4
7106,5
7107,2
7108,4
7109,1
7110,4
7111,5
7112,3
7113,6
7114,2
7115,4
7116,7
7117,3
7118,2
7119,1
7120,4
7121,6
7122,7
7123,4
7124,4
7125,7
7126,5
7127,6
7128,2
7129,4
7130,1
7131,2
7132,6
7133,6
7134,7
7135,8
7136,5
7137,7
7138,7
7139,4
7140,7
7141,4
7142,7
7143,7
7144,6
7145,2
7146,4
7147,4
7148,1
7149,5
7150,7
7151,5
7152,6
7153,6
7154,6
7155,7
7156,5
7157,8
7158,1
7159,3
7160,1
7161,1
7162,8
7163,3
7164,3
7165,5
7166,8
7167,4
7168,4
7169,3
7170,4
7171,5
7172,4
7173,2
7174,5
7175,4
7176,1
7177,2
7178,2
7179,6
7180,2
7181,7
7182,3
7183,7
7184,5
7185,3
7186,7
7187,4
7188,1
7189,1
7190,1
7191,1
7192,8
7193,7
7194,3
7195,2
7196,2
7197,5
7198,5
7199,1
7200,8
7201,8
7202,7
7203,5
7204,8
7205,5
7206,1
7207,8
7208,5
7209,8
7210,3
7211,8
7212,5
7213,5
7214,5
7215,5
7216,8
7217,5
7218,4
7219,6
7220,2
7221,6
7222,1
7223,4
7224,2
7225,8
7226,7
7227,1
7228,6
7229,7
7230,7
7231,6
7232,5
7233,1
7234,2
7235,3
7236,5
7237,5
7238,4
7239,6
7240,7
7241,7
7242,7
7243,1
7244,1
7245,3
7246,2
7247,4
7248,6
7249,7
7250,4
7251,8
7252,4
7253,6
7254,5
7255,3
7256,3
7257,7
7258,4
7259,8
7260,4
7261,2
7262,7
7263,3
7264,8
7265,7
7266,1
7267,3
7268,3
7269,6
7270,4
7271,7
7272,4
7273,6
7274,2
7275,3
7276,2
7277,3
7278,5
7279,3
7280,1
7281,1
7282,6
7283,8
7284,5
7285,3
7286,4
7287,6
7288,8
7289,6
7290,4
7291,6
7292,3
7293,8
7294,6
7295,1
7296,1
7297,6
7298,1
7299,6
7300,6
7301,6
7302,3
7303,2
7304,4
7305,3
7306,2
7307,4
7308,6
7309,3
7310,8
7311,2
7312,7
7313,4
7314,2
7315,3
7316,6
7317,5
7318,8
7319,5
7320,6
7321,3
7322,2
7323,5
7324,5
7325,6
7326,1
7327,8
7328,2
7329,7
7330,1
7331,6
7332,6
7333,4
7334,5
7335,7
7336,8
7337,2
7338,5
7339,5
7340,4
7341,4
7342,4
7343,1
7344,3
7345,8
7346,4
7347,3
7348,3
7349,4
7350,8
7351,8
7352,3
7353,2
7354,8
7355,1
7356,2
7357,6
7358,6
7359,6
7360,6
7361,8
7362,1
7363,2
7364,3
7365,8
7366,6
7367,3
7368,4
7369,3
7370,3
7371,3
7372,4
7373,6
7374,2
7375,5
7376,7
7377,7
7378,3
7379,4
7380,1
7381,2
7382,7
7383,1
7384,3
7385,3
7386,3
7387,2
7388,1
7389,6
7390,4
7391,7
7392,5
7393,7
7394,5
7395,8
7396,6
7397,6
7398,1
7399,1
7400,4
7401,6
7402,2
7403,5
7404,1
7405,1
7406,5
7407,3
7408,4
7409,5
7410,6
7411,3
7412,4
7413,4
7414,3
7415,1
7416,5
7417,2
7418,2
7419,7
7420,4
7421,8
7422,6
7423,4
7424,4
7425,2
7426,8
7427,6
7428,5
7429,1
7430,5
7431,3
7432,1
7433,3
7434,1
7435,3
7436,8
7437,8
7438,4
7439,8
7440,5
7441,8
7442,2
7443,5
7444,7
7445,3
7446,2
7447,6
7448,2
7449,2
7450,3
7451,8
7452,3
7453,8
7454,8
7455,1
7456,6
7457,2
7458,8
7459,8
7460,2
7461,7
7462,5
7463,1
7464,7
7465,2
7466,3
7467,3
7468,8
7469,1
7470,5
7471,5
7472,7
7473,8
7474,5
7475,3
7476,6
7477,7
7478,5
7479,1
7480,2
7481,2
7482,5
7483,5
7484,7
7485,2
7486,2
7487,3
7488,6
7489,2
7490,2
7491,2
7492,8
7493,4
7494,3
7495,5
7496,1
7497,5
7498,2
7499,3
7500,1
7501,6
7502,8
7503,8
7504,8
7505,3
7506,5
7507,3
7508,6
7509,5
7510,3
7511,4
7512,3
7513,1
7514,3
7515,2
7516,4
7517,3
7518,3
7519,2
7520,3
7521,6
7522,1
7523,5
7524,6
7525,4
7526,5
7527,2
7528,5
7529,6
7530,4
7531,4
7532,7
7533,3
7534,2
7535,3
7536,2
7537,8
7538,3
7539,7
7540,7
7541,1
7542,5
7543,8
7544,3
7545,1
7546,7
7547,8
7548,4
7549,6
7550,1
7551,5
7552,6
7553,8
7554,5
7555,5
7556,5
7557,7
7558,7
7559,3
7560,2
7561,7
7562,5
7563,5
7564,7
7565,3
7566,6
7567,7
7568,7
7569,5
7570,3
7571,7
7572,6
7573,7
7574,5
7575,7
7576,8
7577,8
7578,6
7579,8
7580,6
7581,2
7582,6
7583,3
7584,8
7585,6
7586,3
7587,8
7588,5
7589,7
7590,2
7591,7
7592,8
7593,4
7594,7
7595,1
7596,8
7597,2
7598,7
7599,7
7600,2
7601,4
7602,3
7603,6
7604,3
7605,7
7606,3
7607,6
7608,4
7609,5
7610,3
7611,3
7612,8
7613,5
7614,1
7615,8
7616,3
7617,8
7618,4
7619,3
7620,4
7621,6
7622,5
7623,4
7624,8
7625,3
7626,8
7627,8
7628,7
7629,5
7630,8
7631,7
7632,6
7633,3
7634,5
7635,4
7636,5
7637,6
7638,3
7639,8
7640,5
7641,1
7642,1
7643,2
7644,1
7645,4
7646,5
7647,4
7648,1
7649,7
7650,3
7651,7
7652,2
7653,7
7654,6
7655,7
7656,6
7657,1
7658,3
7659,5
7660,8
7661,1
7662,2
7663,4
7664,6
7665,4
7666,5
7667,4
7668,4
7669,4
7670,7
7671,8
7672,1
7673,1
7674,5
7675,8
7676,6
7677,2
7678,8
7679,7
7680,8
7681,5
7682,3
7683,5
7684,1
7685,6
7686,7
7687,3
7688,7
7689,1
7690,4
7691,3
7692,8
7693,3
7694,5
7695,5
7696,4
7697,3
7698,5
7699,8
7700,3
7701,8
7702,7
7703,3
7704,3
7705,7
7706,5
7707,4
7708,5
7709,1
7710,3
7711,2
7712,4
7713,5
7714,4
7715,1
7716,6
7717,4
7718,6
7719,8
7720,3
7721,2
7722,6
7723,7
7724,4
7725,7
7726,4
7727,6
7728,2
7729,4
7730,1
7731,3
7732,5
7733,3
7734,2
7735,7
7736,8
7737,8
7738,6
7739,7
7740,2
7741,7
7742,1
7743,7
7744,8
7745,4
7746,2
7747,2
7748,8
7749,8
7750,6
7751,8
7752,6
7753,7
7754,2
7755,1
7756,1
7757,8
7758,2
7759,4
7760,5
7761,2
7762,3
7763,1
7764,1
7765,6
7766,7
7767,7
7768,2
7769,1
7770,8
7771,6
7772,1
7773,1
7774,2
7775,8
7776,3
7777,5
7778,4
7779,6
7780,7
7781,2
7782,1
7783,7
7784,2
7785,4
7786,8
7787,4
7788,6
7789,8
7790,5
7791,6
7792,7
7793,4
7794,7
7795,4
7796,2
7797,5
7798,3
7799,5
7800,6
7801,2
7802,4
7803,1
7804,1
7805,7
7806,5
7807,1
7808,5
7809,4
7810,4
7811,8
7812,7
7813,4
7814,7
7815,5
7816,3
7817,7
7818,4
7819,5
7820,6
7821,1
7822,7
7823,6
7824,6
7825,3
7826,6
7827,1
7828,7
7829,4
7830,5
7831,8
7832,8
7833,1
7834,4
7835,2
7836,7
7837,7
7838,6
7839,5
7840,7
7841,4
7842,8
7843,1
7844,5
7845,1
7846,7
7847,5
7848,7
7849,6
7850,1
7851,8
7852,5
7853,7
7854,2
7855,5
7856,2
7857,2
7858,1
7859,1
7860,1
7861,3
7862,5
7863,1
7864,4
7865,5
7866,5
7867,3
7868,3
7869,4
7870,5
7871,7
7872,1
7873,5
7874,7
7875,8
7876,2
7877,5
7878,6
7879,2
7880,2
7881,5
7882,3
7883,2
7884,2
7885,2
7886,4
7887,8
7888,1
7889,8
7890,6
7891,7
7892,1
7893,6
7894,2
7895,5
7896,6
7897,7
7898,7
7899,2
7900,6
7901,4
7902,6
7903,6
7904,5
7905,5
7906,7
7907,2
7908,2
7909,2
7910,6
7911,2
7912,5
7913,1
7914,5
7915,6
7916,8
7917,5
7918,3
7919,6
7920,1
7921,4
7922,4
7923,3
7924,2
7925,7
7926,8
7927,2
7928,8
7929,4
7930,5
7931,8
7932,6
7933,7
7934,2
7935,1
7936,2
7937,4
7938,2
7939,8
7940,5
7941,8
7942,1
7943,4
7944,7
7945,2
7946,1
7947,1
7948,4
7949,3
7950,8
7951,7
7952,3
7953,2
7954,7
7955,2
7956,8
7957,5
7958,2
7959,4
7960,6
7961,1
7962,5
7963,1
7964,1
7965,1
7966,2
7967,5
7968,8
7969,7
7970,8
7971,5
7972,5
7973,2
7974,6
7975,4
7976,4
7977,6
7978,6
7979,7
7980,5
7981,8
7982,7
7983,2
7984,7
7985,8
7986,5
7987,1
7988,3
7989,5
7990,1
7991,1
7992,3
7993,4
7994,6
7995,8
7996,1
7997,8
7998,1
7999,1
8000,4
8001,7
8002,5
8003,4
8004,6
8005,1
8006,6
8007,5
8008,2
8009,4
8010,8
8011,1
8012,5
8013,4
8014,8
8015,5
8016,5
8017,8
8018,7
8019,3
8020,4
8021,5
8022,7
8023,7
8024,4
8025,1
8026,7
8027,4
8028,6
8029,2
8030,2
8031,1
8032,2
8033,7
8034,4
8035,5
8036,5
8037,3
8038,4
8039,1
8040,1
8041,4
8042,2
8043,4
8044,5
8045,7
8046,3
8047,2
8048,6
8049,6
8050,3
8051,4
8052,7
8053,8
8054,6
8055,8
8056,7
8057,6
8058,5
8059,2
8060,5
8061,4
8062,1
8063,4
8064,6
8065,2
8066,6
8067,2
8068,8
8069,2
8070,2
8071,5
8072,7
8073,5
8074,1
8075,8
8076,3
8077,1
8078,7
8079,6
8080,7
8081,1
8082,4
8083,3
8084,7
8085,6
8086,7
8087,7
8088,8
8089,7
8090,2
8091,3
8092,8
8093,6
8094,3
8095,4
8096,4
8097,8
8098,4
8099,8
8100,1
8101,5
8102,2
8103,4
8104,1
8105,7
8106,4
8107,8
8108,7
8109,6
8110,7
8111,6
8112,8
8113,6
8114,3
8115,3
8116,2
8117,1
8118,5
8119,5
8120,3
8121,3
8122,5
8123,7
8124,8
8125,4
8126,1
8127,1
8128,3
8129,5
8130,1
8131,7
8132,2
8133,1
8134,5
8135,4
8136,3
8137,6
8138,3
8139,7
8140,1
8141,1
8142,1
8143,1
8144,8
8145,1
8146,5
8147,5
8148,1
8149,5
8150,8
8151,4
8152,5
8153,3
8154,1
8155,2
8156,4
8157,7
8158,2
8159,6
8160,4
8161,3
8162,4
8163,2
8164,1
8165,5
8166,7
8167,4
8168,2
8169,8
8170,8
8171,6
8172,5
8173,1
8174,2
8175,2
8176,3
8177,5
8178,6
8179,1
8180,7
8181,5
8182,8
8183,6
8184,3
8185,7
8186,1
8187,6
8188,6
8189,4
8190,7
8191,2
8192,4
8193,5
8194,6
8195,4
8196,3
8197,4
8198,5
8199,7
8200,2
8201,4
8202,1
8203,7
8204,1
8205,6
8206,4
8207,5
8208,8
8209,4
8210,1
8211,3
8212,4
8213,4
8214,1
8215,3
8216,2
8217,5
8218,3
8219,2
8220,2
8221,3
8222,6
8223,8
8224,7
8225,3
8226,8
8227,7
8228,2
8229,3
8230,4
8231,1
8232,3
8233,2
8234,1
8235,4
8236,5
8237,1
8238,5
8239,4
8240,3
8241,1
8242,6
8243,6
8244,1
8245,7
8246,3
8247,5
8248,1
8249,1
8250,1
8251,6
8252,5
8253,4
8254,8
8255,1
8256,6
8257,3
8258,1
8259,2
8260,5
8261,7
8262,6
8263,2
8264,5
8265,8
8266,4
8267,5
8268,6
8269,5
8270,5
8271,2
8272,3
8273,2
8274,1
8275,6
8276,3
8277,6
8278,3
8279,1
8280,1
8281,6
8282,5
8283,3
8284,1
8285,3
8286,4
8287,2
8288,2
8289,8
8290,4
8291,1
8292,3
8293,7
8294,5
8295,6
8296,3
8297,5
8298,8
8299,5
8300,2
8301,4
8302,3
8303,4
8304,6
8305,7
8306,1
8307,4
8308,2
8309,7
8310,4
8311,1
8312,6
8313,2
8314,6
8315,3
8316,7
8317,8
8318,7
8319,5
8320,7
8321,2
8322,6
8323,4
8324,6
8325,4
8326,2
8327,8
8328,6
8329,7
8330,4
8331,5
8332,6
8333,8
8334,4
8335,1
8336,4
8337,4
8338,2
8339,3
8340,8
8341,5
8342,7
8343,2
8344,3
8345,1
8346,4
8347,6
8348,8
8349,8
8350,3
8351,2
8352,1
8353,3
8354,1
8355,3
8356,1
8357,1
8358,3
8359,5
8360,3
8361,7
8362,5
8363,6
8364,1
8365,4
8366,5
8367,1
8368,6
8369,7
8370,4
8371,2
8372,5
8373,5
8374,5
8375,8
8376,8
8377,4
8378,7
8379,3
8380,8
8381,3
8382,1
8383,1
8384,2
8385,6
8386,3
8387,5
8388,4
8389,3
8390,5
8391,5
8392,1
8393,4
8394,7
8395,5
8396,4
8397,5
8398,7
8399,7
8400,3
8401,6
8402,3
8403,1
8404,7
8405,7
8406,3
8407,4
8408,2
8409,3
8410,3
8411,6
8412,7
8413,4
8414,7
8415,1
8416,3
8417,4
8418,2
8419,6
8420,5
8421,2
8422,7
8423,8
8424,4
8425,2
8426,3
8427,2
8428,6
8429,1
8430,3
8431,2
8432,5
8433,2
8434,5
8435,2
8436,1
8437,7
8438,5
8439,7
8440,2
8441,4
8442,7
8443,1
8444,3
8445,3
8446,5
8447,7
8448,5
8449,4
8450,6
8451,1
8452,5
8453,6
8454,7
8455,4
8456,6
8457,6
8458,8
8459,1
8460,7
8461,5
8462,1
8463,3
8464,6
8465,4
8466,8
8467,3
8468,6
8469,8
8470,7
8471,7
8472,1
8473,5
8474,8
8475,7
8476,1
8477,8
8478,3
8479,4
8480,1
8481,2
8482,7
8483,3
8484,5
8485,3
8486,4
8487,7
8488,6
8489,8
8490,6
8491,5
8492,3
8493,6
8494,6
8495,4
8496,4
8497,4
8498,5
8499,8
8500,4
8501,2
8502,5
8503,4
8504,5
8505,5
8506,6
8507,8
8508,2
8509,3
8510,6
8511,5
8512,4
8513,6
8514,3
8515,1
8516,3
8517,8
8518,1
8519,5
8520,6
8521,1
8522,2
8523,3
8524,4
8525,1
8526,6
8527,7
8528,7
8529,5
8530,3
8531,5
8532,4
8533,7
8534,8
8535,1
8536,5
8537,4
8538,6
8539,3
8540,3
8541,1
8542,7
8543,2
8544,7
8545,2
8546,4
8547,1
8548,3
8549,2
8550,4
8551,5
8552,4
8553,2
8554,4
8555,5
8556,1
8557,4
8558,2
8559,2
8560,8
8561,4
8562,2
8563,3
8564,7
8565,6
8566,2
8567,8
8568,3
8569,4
8570,6
8571,4
8572,4
8573,3
8574,1
8575,2
8576,7
8577,4
8578,6
8579,2
8580,5
8581,6
8582,2
8583,6
8584,7
8585,8
8586,5
8587,7
8588,3
8589,8
8590,4
8591,5
8592,2
8593,3
8594,1
8595,8
